277.04	-99.525
277.30	-131.804
277.56	-140.517
277.83	-98.787
278.09	-142.955
278.35	-99.791
278.61	-138.917
278.88	-167.665
279.14	-123.929
279.40	-138.419
279.66	-138.149
279.92	-147.160
280.19	-89.774
280.45	-96.780
280.71	-96.807
280.97	-135.883
281.23	-132.698
281.50	-142.328
281.76	-162.616
282.02	-109.693
282.28	-88.103
282.54	-94.561
282.80	-153.501
283.07	-75.043
283.33	-120.557
283.59	-94.223
283.85	-111.239
284.11	-67.546
284.38	-146.894
284.64	-89.633
284.90	-85.372
285.16	-81.403
285.42	-94.888
285.68	-75.302
285.95	-74.081
286.21	-90.623
286.47	-87.885
286.73	-78.675
286.99	-96.668
287.25	-91.542
287.52	-70.071
287.78	-94.118
288.04	-75.527
288.30	-123.059
288.56	-94.999
288.82	-134.263
289.08	-122.654
289.35	-75.314
289.61	-121.051
289.87	-103.052
290.13	-136.947
290.39	-87.586
290.65	-146.601
290.91	-104.526
291.18	-129.467
291.44	-99.579
291.70	-140.206
291.96	-93.704
292.22	-102.925
292.48	-96.229
292.74	-113.077
293.01	-132.345
293.27	-136.983
293.53	-104.632
293.79	-118.392
294.05	-110.128
294.31	-112.015
294.57	-121.997
294.83	-91.453
295.10	-177.451
295.36	-71.700
295.62	-142.067
295.88	-139.165
296.14	-123.467
296.40	-81.668
296.66	-144.872
296.92	-108.539
297.18	-153.047
297.45	-97.663
297.71	-110.141
297.97	-117.572
298.23	-94.528
298.49	-133.626
298.75	-139.835
299.01	-130.534
299.27	-135.184
299.53	-114.911
299.79	-119.684
300.06	-101.713
300.32	-83.954
300.58	-115.961
300.84	-163.169
301.10	-133.959
301.36	-64.806
301.62	-126.772
301.88	-141.910
302.14	-113.403
302.40	-92.017
302.66	-130.375
302.92	-114.528
303.19	-124.274
303.45	-104.543
303.71	-185.500
303.97	-115.622
304.23	-99.665
304.49	-90.281
304.75	-109.173
305.01	-112.354
305.27	-84.964
305.53	-103.032
305.79	-92.867
306.05	-132.500
306.31	-138.721
306.57	-100.476
306.83	-100.244
307.09	-171.294
307.36	-99.663
307.62	-70.223
307.88	-111.386
308.14	-86.301
308.40	-118.526
308.66	-134.162
308.92	-142.929
309.18	-107.356
309.44	-150.514
309.70	-119.760
309.96	-106.805
310.22	-116.539
310.48	-113.335
310.74	-142.329
311.00	-126.119
311.26	-91.301
311.52	-131.143
311.78	-107.713
312.04	-124.984
312.30	-102.290
312.56	-153.633
312.82	-142.662
313.08	-81.349
313.34	-102.078
313.60	-103.427
313.86	-131.087
314.12	-114.548
314.38	-134.636
314.64	-101.400
314.90	-113.163
315.16	-176.256
315.42	-131.551
315.68	-103.427
315.94	-113.304
316.20	-151.505
316.46	-128.403
316.72	-114.893
316.98	-82.275
317.24	-94.041
317.50	-110.277
317.76	-124.915
318.02	-80.626
318.28	-127.842
318.54	-92.395
318.80	-105.144
319.06	-128.334
319.32	-118.292
319.58	-118.758
319.84	-117.622
320.10	-91.834
320.36	-98.829
320.62	-83.080
320.88	-119.261
321.14	-111.754
321.40	-127.663
321.66	-112.033
321.92	-108.668
322.18	-94.569
322.44	-142.997
322.70	-101.693
322.96	-105.912
323.22	-98.594
323.48	-121.288
323.74	-87.950
324.00	-92.474
324.26	-101.816
324.52	-169.696
324.78	-91.468
325.04	-168.060
325.30	-140.554
325.56	-112.287
325.82	-147.742
326.08	-151.288
326.34	-89.645
326.59	-89.633
326.85	-140.477
327.11	-83.295
327.37	-127.951
327.63	-133.747
327.89	-107.499
328.15	-112.364
328.41	-135.088
328.67	-117.193
328.93	-166.300
329.19	-131.581
329.45	-120.878
329.71	-137.786
329.97	-133.346
330.23	-180.976
330.48	-94.294
330.74	-119.836
331.00	-123.137
331.26	-149.888
331.52	-264.033
331.78	-133.505
332.04	-154.490
332.30	-133.367
332.56	-190.209
332.82	-163.234
333.08	-129.219
333.34	-122.103
333.59	-125.496
333.85	-113.382
334.11	-145.877
334.37	-181.840
334.63	-144.485
334.89	-125.463
335.15	-149.605
335.41	-106.396
335.67	-99.899
335.93	-77.048
336.19	-105.873
336.44	-114.205
336.70	-153.863
336.96	-136.133
337.22	-134.129
337.48	-85.821
337.74	-94.902
338.00	-82.914
338.26	-151.324
338.51	-128.266
338.77	-112.618
339.03	-117.061
339.29	-124.780
339.55	-185.904
339.81	-122.135
340.07	-88.040
340.33	-100.576
340.58	-82.605
340.84	-125.797
341.10	-139.687
341.36	-133.220
341.62	-173.660
341.88	-142.020
342.14	-86.917
342.40	-105.250
342.65	-132.203
342.91	-116.616
343.17	-109.408
343.43	-107.162
343.69	-118.884
343.95	-80.946
344.21	-124.039
344.46	-100.989
344.72	-86.448
344.98	-109.911
345.24	-114.120
345.50	-124.774
345.76	-72.620
346.01	-87.215
346.27	-102.046
346.53	-80.133
346.79	-87.680
347.05	-100.000
347.31	-112.630
347.56	-89.199
347.82	-97.861
348.08	-84.870
348.34	-80.681
348.60	-117.343
348.86	-101.912
349.11	-116.495
349.37	-112.023
349.63	-99.499
349.89	-83.994
350.15	-99.301
350.40	-60.595
350.66	-123.648
350.92	-74.434
351.18	-104.803
351.44	-74.134
351.70	-79.794
351.95	-100.895
352.21	-65.267
352.47	-94.835
352.73	-76.417
352.99	-90.029
353.24	-109.505
353.50	-69.449
353.76	-105.285
354.02	-97.128
354.28	-105.078
354.53	-98.208
354.79	-62.623
355.05	-64.528
355.31	-75.767
355.57	-76.182
355.82	-87.651
356.08	-94.505
356.34	-61.276
356.60	-79.399
356.85	-79.056
357.11	-74.142
357.37	-62.786
357.63	-81.373
357.89	-76.928
358.14	-74.245
358.40	-67.867
358.66	-66.353
358.92	-63.574
359.17	-55.494
359.43	-66.105
359.69	-79.509
359.95	-81.618
360.20	-74.430
360.46	-71.850
360.72	-52.521
360.98	-63.626
361.23	-53.972
361.49	-66.727
361.75	-61.548
362.01	-76.988
362.26	-50.887
362.52	-53.911
362.78	-61.685
363.04	-69.885
363.29	-48.858
363.55	-47.509
363.81	-55.785
364.07	-62.088
364.32	-54.033
364.58	-51.006
364.84	-42.363
365.10	-49.319
365.35	-48.648
365.61	-59.600
365.87	-63.417
366.13	-41.902
366.38	-47.382
366.64	-59.209
366.90	-53.068
367.15	-43.226
367.41	-41.948
367.67	-45.750
367.93	-52.401
368.18	-41.370
368.44	-41.346
368.70	-36.449
368.95	-40.781
369.21	-42.707
369.47	-52.483
369.73	-35.973
369.98	-56.070
370.24	-38.849
370.50	-42.462
370.75	-45.739
371.01	-47.717
371.27	-44.439
371.52	-39.462
371.78	-43.848
372.04	-47.373
372.30	-37.319
372.55	-38.076
372.81	-36.457
373.07	-39.837
373.32	-41.605
373.58	-31.427
373.84	-39.985
374.09	-33.313
374.35	-36.259
374.61	-42.452
374.86	-31.708
375.12	-34.218
375.38	-32.733
375.63	-34.333
375.89	-36.077
376.15	-36.825
376.40	-36.456
376.66	-34.572
376.92	-30.090
377.17	-31.451
377.43	-30.894
377.69	-38.956
377.94	-28.083
378.20	-33.002
378.46	-33.916
378.71	-27.518
378.97	-33.659
379.23	-29.183
379.48	-28.478
379.74	-31.379
380.00	-33.373
380.25	-21.357
380.51	-29.095
380.77	-29.496
381.02	-29.217
381.28	-30.995
381.53	-28.191
381.79	-26.223
382.05	-30.356
382.30	-19.771
382.56	-28.169
382.82	-21.780
383.07	-30.685
383.33	-27.676
383.59	-26.095
383.84	-22.059
384.10	-23.345
384.35	-25.958
384.61	-24.001
384.87	-24.949
385.12	-19.599
385.38	-27.855
385.64	-23.761
385.89	-21.577
386.15	-23.928
386.40	-24.465
386.66	-23.014
386.92	-23.049
387.17	-15.033
387.43	-21.772
387.68	-23.123
387.94	-19.809
388.20	-21.303
388.45	-19.548
388.71	-19.532
388.96	-24.850
389.22	-17.073
389.48	-16.762
389.73	-19.489
389.99	-20.201
390.24	-17.945
390.50	-17.361
390.76	-20.598
391.01	-18.767
391.27	-18.540
391.52	-18.461
391.78	-20.799
392.03	-18.098
392.29	-18.492
392.55	-17.891
392.80	-18.266
393.06	-18.824
393.31	-15.449
393.57	-18.331
393.82	-16.021
394.08	-14.451
394.34	-17.014
394.59	-18.960
394.85	-17.622
395.10	-17.348
395.36	-20.324
395.61	-15.762
395.87	-13.629
396.13	-17.076
396.38	-14.878
396.64	-14.436
396.89	-16.301
397.15	-13.799
397.40	-15.342
397.66	-15.680
397.91	-16.727
398.17	-16.398
398.42	-16.110
398.68	-14.757
398.94	-16.901
399.19	-10.506
399.45	-13.650
399.70	-14.078
399.96	-10.861
400.21	-16.222
400.47	-12.897
400.72	-10.990
400.98	-11.024
401.23	-14.554
401.49	-12.012
401.74	-13.729
402.00	-13.735
402.25	-13.603
402.51	-11.620
402.76	-11.026
403.02	-12.992
403.28	-16.288
